COD_VIA;VIA_CLASE;VIA_PAR;VIA_NOMBRE;VIA_NOMBRE_ACENTOS;DISTRITO;BARRIO;IMPAR_MIN;IMPAR_MAX;PAR_MIN;PAR_MAX
00755900;CALLE;DE;LORENZO SAN NICOLAS;LORENZO SAN NICOLÁS;15;2;1;13;2;14
00442400;CALLE;DE;LORENZO SOLANO TENDERO;LORENZO SOLANO TENDERO;15;6;1;21;2;8
00442500;CALLE;DE;LORETO Y CHICOTE;LORETO Y CHICOTE;01;5;1;15;2;12
00442600;CALLE;DE;LORIGA;LÓRIGA;05;1;1;23;2;20
00442700;PASAJE;DE;LORIGA;LÓRIGA;05;1;1;11;2;10
00069500;CALLE;DE;LOS ARFE;LOS ARFE;15;4;1;65;2;66
00095100;CALLE;DE;LOS BARROS;LOS BARROS;13;1;11;33;2;34
00109950;CALLE;;LOS BOHEMIOS;LOS BOHEMIOS;17;5;1;15;2;16
00147050;GLORIETA;DE;LOS CARMENES;LOS CÁRMENES;10;1;1;1;-;-
00147050;GLORIETA;DE;LOS CARMENES;LOS CÁRMENES;10;3;-;-;4;4
00147050;GLORIETA;DE;LOS CARMENES;LOS CÁRMENES;10;4;3;3;2;2
31000564;CALLE;DE;LOS CAVILAS;LOS CAVILAS;19;1;3;17;4;6
00262550;CALLE;DE;LOS EMIGRANTES;LOS EMIGRANTES;16;3;1;17;2;24
00265610;CALLE;DE;LOS ENCIERROS;LOS ENCIERROS;12;1;1;13;2;10
00321150;CALLE;DE;LOS GALEOTE;LOS GALEOTE;19;1;1;7B;2;8B
00348400;CALLE;DE;LOS GUARAMILLOS;LOS GUARAMILLOS;05;3;1;7;2;16
31000692;CALLE;DE;LOS LLANOS;LOS LLANOS;17;3;1;9;2;14
00451300;CALLE;DE;LOS MADRAZO;LOS MADRAZO;01;3;1;29;2;38
00504300;CALLE;DE;LOS MESEJO;LOS MESEJO;03;2;1;31;2;24
00513300;CALLE;DE;LOS MOLINOS;LOS MOLINOS;06;6;1;19;2;26
00530550;CALLE;DE;LOS NAVALMORALES;LOS NAVALMORALES;11;6;11;21;4;22
00541800;TRAVESIA;DE;LOS NUEVE;LOS NUEVE;06;5;1;11;2;14
00582100;CALLE;DE;LOS PEÑASCALES;LOS PEÑASCALES;04;3;1;59;2;70
00593500;CALLE;DE;LOS PILARES;LOS PILARES;21;3;1;23;2;20
00002399;PLAZA;DE;LOS PILARES;LOS PILARES;21;3;1;1B;2;2
00632300;CALLE;DE;LOS REALEJOS;LOS REALEJOS;15;2;1;9;-;-
00643900;CALLE;DE;LOS RODEOS;LOS RODEOS;10;7;1;13;2;16
00678700;AVENIDA;DE;LOS ROSALES;LOS ROSALES;12;2;1;1;-;-
00678700;AVENIDA;DE;LOS ROSALES;LOS ROSALES;12;3;15;29;14;36
00678700;AVENIDA;DE;LOS ROSALES;LOS ROSALES;17;3;91;409B;56;500
00678700;AVENIDA;DE;LOS ROSALES;LOS ROSALES;17;4;-;-;42;42
00002230;CALLE;DE;LOS SANTOS INOCENTES;LOS SANTOS INOCENTES;13;3;1;9;2;8
00722300;CALLE;DE;LOS SILOS;LOS SILOS;15;2;-;-;2;8
00761100;CALLE;DE;LOS URQUIZA;LOS URQUIZA;15;2;1;41;2;52
00800700;CALLE;DE;LOS YEBENES;LOS YÉBENES;10;3;29;39;-;-
00800700;CALLE;DE;LOS YEBENES;LOS YÉBENES;10;4;41;257;6;150
00443000;CALLE;DEL;LOTO;LOTO;06;5;1;15;2;14
00443100;CALLE;DE;LOURDES;LOURDES;08;6;-;-;2;4
00443300;CALLE;DE LA;LOZA;LOZA;20;4;1;7;4;6
00443400;CALLE;DE;LOZANO;LOZANO;13;2;3;29;2;28
00443500;CALLE;DEL;LOZOYA;LOZOYA;07;2;1;1;2;6
00443600;CALLE;DE;LOZOYUELA;LOZOYUELA;04;4;1;15;2;16
00443650;CALLE;DE;LUBIAN;LUBIÁN;17;1;1;11;2;18
00443700;PLAZA;DE;LUCA DE TENA;LUCA DE TENA;02;6;1;13;2;12
00443800;CALLE;DE;LUCANO;LUCANO;20;7;1;77;2;60
00406500;CALLE;DE;LUCAS MALLADA;LUCAS MALLADA;20;2;1;9;2;16
00443900;PLAZA;DE;LUCENA;LUCENA;10;2;1;5;2;6
00444000;CALLE;DEL;LUCERO;LUCERO;10;3;1;55;2;56
00444100;PASAJE;DEL;LUCERO;LUCERO;10;3;1;3;2;4
00002218;CALLE;DE;LUCES DE BOHEMIA;LUCES DE BOHEMIA;13;3;1;3;2;2
00444200;CALLE;DE;LUCHANA;LUCHANA;07;3;1;41;2;42
00444400;CALLE;DE;LUCIENTE;LUCIENTE;01;1;1;15;2;14
00444500;CALLE;DE;LUCIO DEL VALLE;LUCIO DEL VALLE;07;6;1;21;2;20
00444700;CALLE;DE;LUGO;LUGO;10;2;1;7;2;6
00444800;CALLE;DE;LUIS ADARO;LUIS ADARO;04;4;1;5;2;8
31003532;AVENIDA;DE;LUIS ARAGONES;LUIS ARAGONÉS;20;5;-;-;4;8
00444900;CALLE;DE;LUIS BUITRAGO;LUIS BUITRAGO;16;4;5;9;2;16
00444950;CALLE;DE;LUIS BUÑUEL;LUIS BUÑUEL;13;4;7;19;2;24
00445000;CALLE;DE;LUIS CABRERA;LUIS CABRERA;05;2;1;89;4;96
00445100;CALLE;DE;LUIS CALVO;LUIS CALVO;04;4;7;7;6;6
00445200;CALLE;DE;LUIS CAMOENS;LUIS CAMOENS;03;5;1;17;2;2
00445400;CALLE;DE;LUIS CARLOS VAZQUEZ;LUIS CARLOS VÁZQUEZ;15;6;1;15;2;16
00000733;CALLE;DE;LUIS CERNUDA;LUIS CERNUDA;15;5;1;5;2;30
00002505;CALLE;DE;LUIS CHAMIZO;LUIS CHAMIZO;10;7;7;7;2;6F
00445600;CALLE;DE;LUIS CLAUDIO;LUIS CLAUDIO;11;6;1;47;2;52
00446400;CALLE;DE;LUIS DE GONGORA;LUIS DE GÓNGORA;01;4;1;7;2;6
00446450;CALLE;DE;LUIS DE HOYOS SAINZ;LUIS DE HOYOS SAINZ;14;1;21;49;144;200
00446450;CALLE;DE;LUIS DE HOYOS SAINZ;LUIS DE HOYOS SAINZ;14;6;-;-;2;132
00446200;CALLE;DE;LUIS DE LA FUENTE;LUIS DE LA FUENTE;18;1;1;9;2;8
00446800;CALLE;DE;LUIS DE LA MATA;LUIS DE LA MATA;16;1;1;51;2;24
00448300;CALLE;DE;LUIS DE LA TORRE;LUIS DE LA TORRE;12;7;1;17;2;12
31000250;CALLE;DEL;LUIS DE ORO;LUIS DE ORO;11;6;9;23;2;10
00448200;CALLE;DE;LUIS DE SALAZAR;LUIS DE SALAZAR;05;2;1;11;2;16
00251800;CALLE;DE;LUIS DE ZULUETA;LUIS DE ZULUETA;11;5;1;3;2;8
00445300;CALLE;DE;LUIS DEL CAMPO;LUIS DEL CAMPO;15;2;1;3B;-;-
00445700;CALLE;DE;LUIS DIAZ COBEÑA;LUIS DÍAZ COBEÑA;04;4;1;15;2;22
00445800;CALLE;DE;LUIS DOMINGO;LUIS DOMINGO;11;7;1;11A;4;14
00446000;CALLE;DE;LUIS ESTEBAN;LUIS ESTEBAN;06;4;1;27;2;6
00446100;CALLE;DE;LUIS FEITO;LUIS FEITO;10;4;3;43;2;26
00446300;CALLE;DE;LUIS GOMEZ;LUIS GÓMEZ;11;5;1;15;2;18
00319000;CALLE;DE;LUIS I;LUIS I;18;1;1;81;2;96
31000093;CALLE;DE;LUIS JIMENEZ DE ASUA;LUIS JIMÉNEZ DE ASÚA;16;6;1;33;2;18
00446600;CALLE;DE;LUIS LARRAINZA;LUIS LARRAÍNZA;05;3;1;57;2;46B
00446700;CALLE;DE;LUIS LOPEZ;LUIS LÓPEZ;13;2;1;9;2;20
00446750;CALLE;DE;LUIS MARIN;LUIS MARÍN;13;4;1;9;2;12B
31001913;CALLE;DE;LUIS MARTINEZ FEDUCHI;LUIS MARTÍNEZ FEDUCHI;16;6;1;5;16;140
00447000;CALLE;DE;LUIS MISSON;LUIS MISSÓN;06;6;1;17;2;34
00447100;CALLE;DE;LUIS MITJANS;LUIS MITJANS;03;2;1;43;2;56
31001752;CALLE;DE;LUIS MOYA BLANCO;LUIS MOYA BLANCO;16;6;7;75;8;78
00447300;CALLE;DE;LUIS MURIEL;LUIS MURIEL;05;1;1;11;4;14
31001810;CALLE;DE;LUIS OCAÑA;LUIS OCAÑA;19;1;21;181;2;200
00447500;CALLE;DE;LUIS PANDO;LUIS PANDO;10;3;1;37;2;18
00328350;CALLE;DE;LUIS PARET;LUIS PARET;02;5;3;3;-;-
00447600;CALLE;DE;LUIS PEIDRO;LUIS PEIDRÓ;03;2;11;17;2;8
00447700;CALLE;DE;LUIS PERNAS;LUIS PERNAS;09;4;1;1;6;6
00447900;CALLE;DE;LUIS PIERNAS;LUIS PIERNAS;15;1;1;47;2;38
00448000;CALLE;DE;LUIS PORTONES;LUIS PORTONES;06;6;1;29;2;22
00448100;CALLE;DE;LUIS RUIZ;LUIS RUIZ;15;2;1;111;2;96
31000414;CALLE;DE;LUIS SANCHEZ POLACK TIP;LUIS SÁNCHEZ POLACK TIP;20;1;1;5;2;16
00905838;CALLE;DE;LUIS SANCHEZ ZORRILLA;LUIS SÁNCHEZ ZORRILLA;20;1;1;19;2;22
00448400;CALLE;DE;LUIS USERA;LUIS USERA;12;7;1;11;2;10
00448500;CALLE;DE;LUIS VELEZ DE GUEVARA;LUIS VÉLEZ DE GUEVARA;01;2;1;9;2;20
00448600;CALLE;DE;LUIS VILLA;LUIS VILLA;04;2;1;7;2;6
00448700;CALLE;DE;LUIS VIVES;LUIS VIVES;05;3;1;19;2;18
00448800;CALLE;DE;LUISA ANDRES;LUISA ANDRÉS;09;4;-;-;2;14
31000198;CALLE;DE;LUISA DE CARVAJAL;LUISA DE CARVAJAL;20;1;7;7;16;30
00449000;CALLE;DE;LUISA FERNANDA;LUISA FERNANDA;09;2;1;27;2;22
00449200;CALLE;DE;LUISA MUÑOZ;LUISA MUÑOZ;11;3;1;7;2;8
00449300;CALLE;DE;LUISA MURIEL;LUISA MURIEL;10;1;1;31;2;12
00002257;CALLE;DE;LUMBRALES;LUMBRALES;18;1;1;11Y;2;10
00449550;CALLE;DE;LUMBRERAS;LUMBRERAS;19;2;1;9;8;14
00449600;CALLE;DE LA;LUNA;LUNA;01;5;1;21;2;34
00449700;CALLE;DE;LURUACO;LURUACO;16;4;1;11;-;-
00001436;CALLE;DE;LUSCINDA;LUSCINDA;08;6;1;1;2;4
00449800;CALLE;DE;LUVA;LUVA;15;3;1;7;2;2
00001106;GLORIETA;DE;LUXEMBURGO;LUXEMBURGO;21;5;1;3;2;2
00450000;CALLEJON;DE LA;LUZ;LUZ;08;6;-;-;2;6
31000659;CALLE;DE;LUZ CASANOVA;LUZ CASANOVA;09;7;1;9;-;-
00450200;CALLE;DE;LUZMELA;LUZMELA;13;5;1;11;-;-
00002616;CALLE;DE;LYON;LYON;14;2;3;17;2;10
00450800;CALLE;DE LA;MACARENA;MACARENA;05;5;1;37;2;16
31000448;CALLE;DE;MACARIO BARJA;MACARIO BARJA;13;5;1;3;2;8
00450950;CALLE;DE;MACHAQUITO;MACHAQUITO;16;2;1;39;2;62
00000859;AVENIDA;DE;MACHUPICHU;MACHUPICHU;16;2;1;97;2;56
00000859;AVENIDA;DE;MACHUPICHU;MACHUPICHU;16;3;99;105;58;68
00450910;CALLE;DEL;MACUAJE;MACUAJE;16;4;1;9;-;-
00002289;CALLE;DE;MADARCOS;MADARCOS;16;3;1;19;2;20
00450970;CALLE;DE LA;MADERA;MADERA;01;5;1;59;2;48
00451200;CALLE;DE;MADERUELO;MADERUELO;08;6;1;15;2;4
00451500;CALLE;DE LA;MADRE ANTONIA PARIS;MADRE ANTONIA PARÍS;15;5;1;1;2;8
00451600;CALLE;DE LA;MADRE CANDIDA MARIA DE JESUS;MADRE CÁNDIDA MARÍA DE JESÚS;12;4;3;5;4;30
00451700;CALLE;DE LA;MADRE CARMEN DEL NIÑO JESUS;MADRE CARMEN DEL NIÑO JESÚS;05;1;1;9;4;16
00451750;CALLE;DE LA;MADRE CELESTE;MADRE CELESTE;11;6;1;7;2;18
00451800;CALLE;DE LA;MADRE DE DIOS;MADRE DE DIOS;05;5;1;45;2;52
00451975;PLAZA;DE LA;MADRE ISABEL LARRAÑAGA;MADRE ISABEL LARRAÑAGA;17;1;1;1;2;2
00452000;PLAZA;DE LA;MADRE MARIA ANA MOGAS;MADRE MARÍA ANA MOGAS;08;6;-;-;2;12
00452200;PLAZA;DE LA;MADRE MOLAS;MADRE MOLAS;05;5;-;-;2;2
31000363;CALLE;DE LA;MADRE NAZARIA;MADRE NAZARIA;11;5;1;7;2;6
31000480;CALLE;DE LA;MADRE ROSA BLANCO;MADRE ROSA BLANCO;12;2;3;5;2;6
31000583;CALLE;DE LA;MADRE TERESA DE CALCUTA;MADRE TERESA DE CALCUTA;08;2;3;5;-;-
31000583;CALLE;DE LA;MADRE TERESA DE CALCUTA;MADRE TERESA DE CALCUTA;08;7;61;83;-;-
00308900;CALLE;DE LAS;MADRES DE LA PLAZA DE MAYO;MADRES DE LA PLAZA DE MAYO;15;2;1;27;2;32
00452300;CALLE;DE LA;MADRESELVA;MADRESELVA;05;5;9;9;6;6
00452400;CALLE;DE;MADRID;MADRID;01;1;3;3;2;2
00905317;CARRETERA;DE;MADRID A RIVAS JARAMA;MADRID A RIVAS JARAMA;18;2;5;11;-;-
00905317;CARRETERA;DE;MADRID A RIVAS JARAMA;MADRID A RIVAS JARAMA;19;1;19;55;12;24
00002163;AVENIDA;DE;MADRID MERCAMADRID;MADRID MERCAMADRID;18;1;1;9;2;8
00452550;CALLE;DE;MADRIDEJOS;MADRIDEJOS;12;5;1;17;2;16
00452550;CALLE;DE;MADRIDEJOS;MADRIDEJOS;12;7;19;71;18;56
00452600;CALLE;DE;MADRIGAL;MADRIGAL;09;3;1;15;2;26
00452800;CALLE;DE;MADRIGAL DE LA VERA;MADRIGAL DE LA VERA;10;7;1;7C;8;8
00453100;AVENIDA;DE LOS;MADROÑOS;MADROÑOS;16;2;11;91;2;94
00453300;CALLE;DE;MAESE NICOLAS;MAESE NICOLÁS;13;2;1;17;2;14
31001905;CALLE;DE;MAESTRA DOLORES MARCO;MAESTRA DOLORES MARCO;16;6;1;1;2;32
00002597;CALLE;DE LA;MAESTRA FELISA LOZANO;MAESTRA FELISA LOZANO;16;1;11;23;2;14
00453600;CALLE;DEL;MAESTRO ALONSO;MAESTRO ALONSO;04;3;1;27;2;26
00453700;CALLE;DEL;MAESTRO ARBOS;MAESTRO ARBÓS;02;4;1;33;2;4
00453900;CALLE;DEL;MAESTRO CHAPI;MAESTRO CHAPÍ;05;5;1;37;2;46
31000644;CALLE;DEL;MAESTRO GARCIA NAVARRO;MAESTRO GARCÍA NAVARRO;18;1;1;17;-;-
00454000;CALLE;DEL;MAESTRO GUERRERO;MAESTRO GUERRERO;01;5;1;1;2;10
00454100;CALLE;DEL;MAESTRO GURIDI;MAESTRO GURIDI;15;2;-;-;2;4
00454200;CALLE;DEL;MAESTRO LASALLE;MAESTRO LASALLE;05;5;1;45;4;46
00454300;CALLE;DEL;MAESTRO NAVAS;MAESTRO NAVAS;10;2;5;25;2;12
00454350;CALLE;DEL;MAESTRO RIPOLL;MAESTRO RIPOLL;05;1;1;25;2;26
00454400;CALLE;DEL;MAESTRO TELLERIA;MAESTRO TELLERÍA;01;3;1;1;6;8
00454600;CALLE;DEL;MAESTRO VICTORIA;MAESTRO VICTORIA;01;6;3;7;2;10
00454500;CALLE;DEL;MAESTRO VILLA;MAESTRO VILLA;01;1;1;3;2;2
00454700;CALLE;DEL;MAESTRO VIVES;MAESTRO VIVES;04;2;1;3;2;8
00001194;PASAJE;DE LOS;MAESTROS LADRILLEROS;MAESTROS LADRILLEROS;06;5;1;1;2;2
00002962;CALLE;DE;MAGACELA;MAGACELA;12;3;1;9;4;12
00454800;CALLE;DE;MAGALLANES;MAGALLANES;07;2;1;29;2;46
00454900;CALLEJON;DE;MAGALLANES;MAGALLANES;07;6;1;3;-;-
00455000;CALLE;DE;MAGALLON;MAGALLÓN;10;1;1;5;2;8
00002502;PLAZA;DE;MAGALLON;MAGALLÓN;10;1;1;9;2;10
00455100;CALLE;DE;MAGANGUE;MAGANGUE;16;4;-;-;2;6
00455200;CALLE;DE LA;MAGDALENA;MAGDALENA;01;2;1;33;2;42
00905698;CAMINO;DE LA;MAGDALENA;MAGDALENA;18;1;-;-;24;24B
00455300;CALLE;DE;MAGDALENA DIAZ;MAGDALENA DÍAZ;09;4;1;19;2;22
00455400;CALLE;DE;MAGDALENA DIEZ;MAGDALENA DÍEZ;06;5;1;13;2;12
00455700;CALLE;DE;MAGIN CALVO;MAGÍN CALVO;10;2;1;25;2;30
00455800;CALLE;DE LA;MAGNESIA;MAGNESIA;17;1;3;27;4;32
00455900;CALLE;DE LAS;MAGNOLIAS;MAGNOLIAS;06;4;1;105;2;120
00002661;CALLE;DE LA;MAHONIA;MAHONIA;16;2;1;3G;2;4
31000562;CALLE;DE;MAICARA;MAICARA;19;1;-;-;2;10
00456000;CALLE;DE;MAIQUEZ;MAIQUEZ;03;4;5;31;16;66
00456000;CALLE;DE;MAIQUEZ;MAIQUEZ;04;2;1;3;2;14
00000988;CALLE;DEL;MAIZ;MAÍZ;12;6;1;11;2;12B
00002303;CALLE;DEL;MAJUELO;MAJUELO;02;2;1;3D;2;12
00456400;CALLE;DE;MALAGA;MÁLAGA;07;5;1;13;2;10
31000437;GLORIETA;DE;MALAGA;MÁLAGA;12;2;11;11;-;-
00000896;CALLE;DE;MALAGON;MALAGÓN;16;3;3;9;2;6
00456501;CALLE;DE LA;MALAQUITA;MALAQUITA;09;7;1;9;2;18
00456700;CALLE;DE;MALCAMPO;MALCAMPO;05;3;1;27;2;22
00456800;CALLE;DE LAS;MALDONADAS;MALDONADAS;01;2;1;11;2;8
00456900;CALLE;DE;MALDONADO;MALDONADO;04;5;49;81;34;66
00456900;CALLE;DE;MALDONADO;MALDONADO;04;6;1;47;2;32
00905707;CAMINO;DEL;MALECON;MALECÓN;18;1;11;15;-;-
00000790;CALLE;DE;MALGRAT DE MAR;MALGRAT DE MAR;13;5;1;21;2;14
00457000;PLAZA;DE LA;MALICIOSA;MALICIOSA;15;3;1;5;2;4
00457100;CALLE;DE;MALLORCA;MALLORCA;01;2;1;13;2;6
00002585;CALLE;DE;MALMOE;MALMOE;15;2;1;83;2;2
00002259;CALLE;DE;MALPICA DE TAJO;MALPICA DE TAJO;18;1;1;11;2;18
00431401;CALLE;DE;MALVALOCA;MALVALOCA;09;7;1;29;2;32
00457400;CALLE;DE;MAMERTO LOPEZ;MAMERTO LÓPEZ;12;4;1;1;2;18
00457400;CALLE;DE;MAMERTO LOPEZ;MAMERTO LÓPEZ;12;7;3;71;20;38
00457500;CALLE;DE;MAMOLAR;MAMOLAR;08;6;-;-;8;8
00457600;CALLE;DE LA;MAMPOSTERIA;MAMPOSTERÍA;20;4;1;17;-;-
00457800;CALLE;DEL;MANANTIAL;MANANTIAL;09;1;1;15;2;18
00001840;CALLE;DE LOS;MANANTIALES;MANANTIALES;19;2;1;11;2;8
00457900;CALLE;DEL;MANATI;MANATÍ;16;4;-;-;2;6
00458000;CALLE;DE LOS;MANCEBOS;MANCEBOS;01;1;1;19;2;18
00458200;CALLE;DE LA;MANCHA;MANCHA;13;1;1;9;2;12
00458300;CALLE;DE LOS;MANCHEGOS;MANCHEGOS;06;5;1;13;8;18
00002448;CALLE;DE;MANCHESTER;MANCHESTER;20;5;-;-;2;42
00458400;CALLE;DEL;MANCO DE LEPANTO;MANCO DE LEPANTO;13;6;1;21;2;10
00458500;CALLE;DE LA;MANDARINA;MANDARINA;15;3;1;17;2;14
00458600;CALLE;DEL;MANGANESO;MANGANESO;17;4;1;7B;2;4B
00458700;PASAJE;DE;MANGIRON;MANGIRÓN;05;2;-;-;2;8
00458800;CALLE;DE;MANIPA;MANIPA;15;4;1;91;2;76
00458900;CALLE;DE;MANISES;MANISES;10;7;1;5;2;8
00459000;CALLE;DE;MANIZALES;MANIZALES;16;4;1;15;2;8
00459100;CALLE;DE;MANOLA Y ROSARIO;MANOLA Y ROSARIO;17;1;1;25;2;24
00459400;PLAZA;DE;MANOLETE;MANOLETE;06;2;1;9B;2;8
00459550;AVENIDA;DE;MANOTERAS;MANOTERAS;16;6;1;55;2;56
00459700;CALLE;DE;MANRESA;MANRESA;08;6;1;39;2;92
00459800;CALLE;DE;MANSILLA;MANSILLA;08;6;19;19;28;28
00459900;CALLE;DE;MANTUANO;MANTUANO;05;3;1;51;2;60
00460000;CALLE;DE;MANUEL;MANUEL;01;5;1;7;2;6
00460150;CALLE;DE;MANUEL AGUILAR MUÑOZ;MANUEL AGUILAR MUÑOZ;21;1;1;27;2;34
00460200;CALLE;DE;MANUEL ALEIXANDRE;MANUEL ALEIXANDRE;02;4;1;13;2;16
00460300;CALLE;DE;MANUEL ALONSO;MANUEL ALONSO;08;1;1;7;2;8
31000064;CALLE;DE;MANUEL ALTOLAGUIRRE;MANUEL ALTOLAGUIRRE;16;6;1;39;2;20
00527700;CALLE;DE;MANUEL ALVAREZ;MANUEL ÁLVAREZ;11;4;1;9;2;6
00460500;CALLE;DE;MANUEL ARRANZ;MANUEL ARRANZ;13;6;1;27;2;22
00000812;CALLE;DE;MANUEL BADIA;MANUEL BADÍA;13;5;1;21;2;26
00460800;CALLE;DE;MANUEL BARTOLOME COSSIO;MANUEL BARTOLOMÉ COSSÍO;09;3;-;-;2;10
00460815;PLAZA;DE;MANUEL BECERRA;MANUEL BECERRA;04;2;1;21;2;20
00460815;PLAZA;DE;MANUEL BECERRA;MANUEL BECERRA;04;3;15;15B;12;16
00460815;PLAZA;DE;MANUEL BECERRA;MANUEL BECERRA;04;4;7;9;6;8
00460815;PLAZA;DE;MANUEL BECERRA;MANUEL BECERRA;04;5;-;-;6;6
00460825;CALLE;DE;MANUEL BENEDITO;MANUEL BENEDITO;05;5;1;21;2;8
00461100;CALLE;DE;MANUEL CALDEIRO;MANUEL CALDEIRO;05;6;1;1;2;18
00461300;CALLE;DE;MANUEL CANO;MANUEL CANO;18;1;1;13;2;16
00461400;CALLE;DE;MANUEL CARMONA;MANUEL CARMONA;11;3;1;9;2;6
00461600;CALLE;DE;MANUEL CAVERO;MANUEL CAVERO;15;5;1;7;2;4
00461800;CALLE;DE;MANUEL COMIN;MANUEL COMÍN;16;2;1;17;2;14
00461900;CALLE;DE;MANUEL CORTINA;MANUEL CORTINA;07;3;1;13;2;20
00461000;CALLE;DE;MANUEL DE BOFARULL;MANUEL DE BOFARULL;10;4;7;17;8;8
00462500;CALLE;DE;MANUEL DE FALLA;MANUEL DE FALLA;05;4;1;7;2;10
00467200;CALLE;DE;MANUEL DEL VALLE;MANUEL DEL VALLE;15;6;1;5;12;16
00462600;CALLE;DE;MANUEL FERNANDEZ CABALLERO;MANUEL FERNÁNDEZ CABALLERO;11;3;1;3;2;12
00462700;CALLE;DE;MANUEL FERNANDEZ Y GONZALEZ;MANUEL FERNÁNDEZ Y GONZÁLEZ;01;3;1;17;2;10
00462800;CALLE;DE;MANUEL FERRERO;MANUEL FERRERO;05;6;1;21;2;46
31001744;AVENIDA;DE;MANUEL FRAGA IRIBARNE;MANUEL FRAGA IRIBARNE;16;6;115;125;200;220
31001744;AVENIDA;DE;MANUEL FRAGA IRIBARNE;MANUEL FRAGA IRIBARNE;21;4;35;35;-;-
00463000;CALLE;DE;MANUEL GALINDO;MANUEL GALINDO;11;4;1;17;2;12
00463200;CALLE;DE;MANUEL GARCIA;MANUEL GARCÍA;10;5;1;49;2;24
00463500;CALLE;DE;MANUEL GARRIDO;MANUEL GARRIDO;08;3;1;13;2;30
00463600;CALLE;DE;MANUEL GASCON;MANUEL GASCÓN;16;4;1;9;2;8
00463650;PLAZA;DE;MANUEL GOMEZ-MORENO;MANUEL GÓMEZ-MORENO;06;2;1;3;2;6
00463800;CALLE;DE;MANUEL GONZALEZ LONGORIA;MANUEL GONZÁLEZ LONGORIA;07;3;1;9;2;14
00463850;RONDA;DE;MANUEL GRANERO;MANUEL GRANERO;16;2;1;73;2;38
31001750;CALLE;DE;MANUEL GUTIERREZ MELLADO;MANUEL GUTIÉRREZ MELLADO;16;6;7;47;8;68
00464100;CALLE;DE;MANUEL LABORDA;MANUEL LABORDA;17;4;1;17;2;20
00464400;CALLE;DE;MANUEL LAGUNA;MANUEL LAGUNA;13;2;-;-;2;74
00464400;CALLE;DE;MANUEL LAGUNA;MANUEL LAGUNA;13;3;1;33;-;-
00464600;CALLE;DE;MANUEL LAMELA;MANUEL LAMELA;11;5;1;25;2;20
00464700;CALLE;DE;MANUEL LINARES;MANUEL LINARES;15;1;1;5;-;-
00464800;CALLE;DE;MANUEL LUNA;MANUEL LUNA;06;2;1;33;2;18
00000949;CALLE;DE;MANUEL MACHADO;MANUEL MACHADO;14;4;1;11;2;56
00464900;CALLE;DE;MANUEL MARAÑON;MANUEL MARAÑÓN;15;7;1;19;2;8
00465000;CALLE;DE;MANUEL MARCHAMALO;MANUEL MARCHAMALO;06;4;-;-;2;14
00465050;CALLE;DE;MANUEL MARIA ARRILLAGA;MANUEL MARÍA ARRILLAGA;14;5;1;51;2;52
00465100;CALLE;DE;MANUEL MARIA IGLESIAS;MANUEL MARÍA IGLESIAS;15;6;1;11;2;6
00465200;CALLE;DE;MANUEL MAROTO;MANUEL MAROTO;13;2;1;57;2;82
00465300;PLAZA;DE;MANUEL MATEO;MANUEL MATEO;11;6;1;11;2;12
00465700;CALLE;DE;MANUEL MONTILLA;MANUEL MONTILLA;05;5;1;13;2;12
00042400;CALLE;DE;MANUEL MUIÑO ARROYO;MANUEL MUIÑO ARROYO;10;2;1;11;2;26
00465800;CALLE;DE;MANUEL MUÑOZ;MANUEL MUÑOZ;12;4;3;31;2;30
00465900;CALLE;DE;MANUEL NIETO;MANUEL NIETO;09;3;1;15;6;20
00466000;CALLE;DE;MANUEL NOGUEIRO;MANUEL NOGUEIRO;13;6;1;25;2;20
00466100;CALLE;DE;MANUEL NOYA;MANUEL NOYA;12;5;9;29;2;16
00466400;CALLE;DE;MANUEL PAVIA;MANUEL PAVÍA;18;1;1;21;2;22
31000072;CALLE;DE;MANUEL POMBO ANGULO;MANUEL POMBO ANGULO;16;6;5;11;2;30
00001166;PLAZA;DE;MANUEL RODRIGO;MANUEL RODRIGO;16;2;1;13;-;-
00466800;CALLE;DE;MANUEL SARRION;MANUEL SARRIÓN;06;1;1;13;2;12
00467000;CALLE;DE;MANUEL SILVELA;MANUEL SILVELA;07;3;1;17;2;20
00467050;CALLE;DE;MANUEL TOVAR;MANUEL TOVAR;08;6;1;53;2;46
00467100;CALLE;DE;MANUEL URIBE;MANUEL URIBE;15;8;1;17H;2;14
00467100;CALLE;DE;MANUEL URIBE;MANUEL URIBE;16;4;19;33;18;26
31000601;CALLE;DE;MANUEL VAZQUEZ MONTALBAN;MANUEL VÁZQUEZ MONTALBÁN;20;6;1;41;2;36
00467300;CALLE;DE;MANUEL VELEZ;MANUEL VÉLEZ;18;1;1;23;2;16
00467500;CALLE;DE;MANUEL VILLARTA;MANUEL VILLARTA;08;6;1;33;2;46
00467700;CALLE;DE;MANUELA MALASAÑA;MANUELA MALASAÑA;01;5;1;39;2;30
00467800;CALLE;DE;MANUELA MINGUEZ;MANUELA MÍNGUEZ;06;5;1;15;2;8
00468000;CALLE;DE;MANUELA TORREGROSA;MANUELA TORREGROSA;04;3;1;19;2;20
00468100;CALLE;DE LA;MANZANA;MANZANA;01;5;1;21;2;16
00468200;CALLE;DEL;MANZANAR;MANZANAR;16;3;-;-;12;32
